invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total
3341,walm040,edinburg,home and lifestyle,46,1,2020-09-30 00:00:00,6:56:00,ewallet,4,0.48,46
3342,walm096,eagle pass,fashion accessories,83,1,2021-09-27 00:00:00,6:46:00,ewallet,6,0.18,83
3343,walm062,galveston,home and lifestyle,66,1,2023-09-03 00:00:00,11:15:00,ewallet,8,0.33,66
3344,walm081,friendswood,fashion accessories,31,1,2021-09-29 00:00:00,11:01:00,ewallet,7,0.33,31
3345,walm058,port arthur,home and lifestyle,46,2,2020-11-29 00:00:00,19:47:00,ewallet,6,0.33,92
3346,walm058,port arthur,fashion accessories,74,1,2022-11-26 00:00:00,20:22:00,ewallet,4,0.33,74
3347,walm009,plano,home and lifestyle,37,3,2021-09-11 00:00:00,10:42:00,ewallet,4,0.48,111
3348,walm059,pflugerville,fashion accessories,69,1,2022-10-08 00:00:00,6:44:00,ewallet,5,0.33,69
3349,walm036,allen,home and lifestyle,15,2,2020-12-31 00:00:00,9:59:00,ewallet,7,0.48,30
3350,walm096,eagle pass,fashion accessories,46,3,2021-10-01 00:00:00,10:37:00,ewallet,5,0.18,138
3351,walm008,corpus christi,home and lifestyle,66,1,2021-12-14 00:00:00,18:13:00,ewallet,6,0.48,66
3352,walm059,pflugerville,fashion accessories,56,3,2022-11-29 00:00:00,9:42:00,ewallet,9,0.33,168
3353,walm096,eagle pass,home and lifestyle,29,3,2023-10-22 00:00:00,16:17:00,ewallet,9,0.18,87
3354,walm094,alamo,fashion accessories,24,1,2021-11-24 00:00:00,6:47:00,ewallet,8,0.33,24
3355,walm094,alamo,home and lifestyle,21,1,2023-08-15 00:00:00,8:23:00,ewallet,4,0.33,21
3356,walm007,arlington,fashion accessories,46,2,2023-10-26 00:00:00,6:05:00,ewallet,7,0.48,92
3357,walm005,fort worth,home and lifestyle,74,3,2023-10-09 00:00:00,15:13:00,ewallet,6,0.48,222
3358,walm053,conroe,fashion accessories,70,2,2021-12-31 00:00:00,9:37:00,ewallet,6,0.21,140
3359,walm024,carrollton,home and lifestyle,21,3,2020-11-05 00:00:00,13:26:00,ewallet,7,0.48,63
3360,walm059,pflugerville,fashion accessories,74,3,2022-11-24 00:00:00,17:11:00,ewallet,6,0.33,222
3361,walm039,longview,home and lifestyle,34,3,2021-12-05 00:00:00,22:50:00,ewallet,7,0.48,102
3362,walm085,kerrville,fashion accessories,50,1,2020-11-19 00:00:00,17:51:00,ewallet,6,0.33,50
3363,walm057,euless,home and lifestyle,32,2,2023-11-26 00:00:00,11:33:00,ewallet,9,0.33,64
3364,walm030,richardson,fashion accessories,15,3,2022-11-12 00:00:00,7:33:00,ewallet,6,0.48,45
3365,walm007,arlington,home and lifestyle,74,3,2020-08-29 00:00:00,6:46:00,ewallet,9,0.48,222
3366,walm045,missouri city,fashion accessories,24,1,2022-09-23 00:00:00,10:06:00,credit card,7,0.48,24
3367,walm095,big spring,home and lifestyle,64,2,2022-10-05 00:00:00,8:05:00,ewallet,4,0.33,128
3368,walm067,haltom city,fashion accessories,40,2,2023-09-24 00:00:00,19:52:00,ewallet,8,0.33,80
3369,walm094,alamo,home and lifestyle,65,1,2021-12-03 00:00:00,15:11:00,ewallet,4,0.33,65
3370,walm015,grand prairie,fashion accessories,63,1,2020-12-19 00:00:00,22:05:00,ewallet,8,0.48,63
3371,walm076,huntsville,home and lifestyle,25,1,2023-10-05 00:00:00,18:54:00,ewallet,7,0.33,25
3372,walm090,brownwood,fashion accessories,34,2,2023-08-27 00:00:00,18:14:00,ewallet,8,0.33,68
3373,walm014,amarillo,home and lifestyle,25,3,2023-12-23 00:00:00,18:49:00,ewallet,5,0.48,75
3374,walm076,huntsville,fashion accessories,40,2,2022-11-24 00:00:00,16:44:00,ewallet,6,0.33,80
3375,walm095,big spring,home and lifestyle,67,1,2023-12-27 00:00:00,20:33:00,ewallet,4,0.33,67
3376,walm088,cleburne,fashion accessories,23,3,2020-11-04 00:00:00,14:08:00,ewallet,5,0.33,69
3377,walm039,longview,home and lifestyle,84,2,2023-11-05 00:00:00,13:55:00,ewallet,5,0.48,168
3378,walm098,mineral wells,fashion accessories,33,2,2021-10-19 00:00:00,19:07:00,ewallet,7,0.18,66
3379,walm076,huntsville,home and lifestyle,70,3,2022-10-31 00:00:00,12:04:00,ewallet,7,0.33,210
3380,walm088,cleburne,fashion accessories,80,3,2021-10-02 00:00:00,22:08:00,ewallet,4,0.33,240
3381,walm069,rockwall,home and lifestyle,37,2,2020-12-31 00:00:00,22:23:00,ewallet,4,0.33,74
3382,walm022,mesquite,fashion accessories,26,1,2020-10-08 00:00:00,20:24:00,ewallet,6,0.48,26
3383,walm005,fort worth,home and lifestyle,82,1,2021-08-10 00:00:00,22:19:00,ewallet,4,0.48,82
3384,walm052,mansfield,fashion accessories,68,2,2023-09-16 00:00:00,14:40:00,ewallet,6,0.57,136
3385,walm063,georgetown,home and lifestyle,40,3,2021-12-08 00:00:00,15:19:00,ewallet,6,0.33,120
3386,walm043,baytown,fashion accessories,81,3,2022-10-22 00:00:00,9:41:00,ewallet,9,0.48,243
3387,walm062,galveston,home and lifestyle,85,3,2023-09-21 00:00:00,16:46:00,ewallet,9,0.33,255
3388,walm001,houston,fashion accessories,69,2,2023-11-09 00:00:00,12:48:00,ewallet,5,0.36,138
3389,walm068,burleson,home and lifestyle,37,1,2023-11-28 00:00:00,14:12:00,ewallet,7,0.33,37
3390,walm094,alamo,fashion accessories,31,2,2021-10-24 00:00:00,16:05:00,ewallet,7,0.33,62
3391,walm077,coppell,home and lifestyle,76,1,2021-11-21 00:00:00,7:17:00,ewallet,9,0.33,76
3392,walm057,euless,fashion accessories,63,2,2020-08-19 00:00:00,7:48:00,ewallet,7,0.33,126
3393,walm067,haltom city,home and lifestyle,38,1,2021-10-28 00:00:00,10:29:00,ewallet,7,0.33,38
3394,walm031,lewisville,fashion accessories,40,3,2020-08-08 00:00:00,19:52:00,ewallet,8,0.48,120
3395,walm024,carrollton,home and lifestyle,40,2,2023-12-31 00:00:00,16:43:00,ewallet,5,0.48,80
3396,walm091,little elm,fashion accessories,15,1,2023-12-26 00:00:00,10:27:00,ewallet,8,0.33,15
3397,walm021,mcallen,home and lifestyle,70,1,2020-10-13 00:00:00,13:58:00,ewallet,5,0.48,70
3398,walm008,corpus christi,fashion accessories,78,1,2021-09-04 00:00:00,22:16:00,ewallet,7,0.48,78
3399,walm018,frisco,home and lifestyle,44,1,2021-11-19 00:00:00,6:31:00,ewallet,7,0.48,44
3400,walm100,canyon,fashion accessories,39,2,2021-10-29 00:00:00,6:51:00,ewallet,6,0.18,78
3401,walm078,del rio,home and lifestyle,61,1,2023-09-03 00:00:00,15:56:00,ewallet,6,0.33,61
3402,walm061,cedar park,fashion accessories,64,3,2020-12-13 00:00:00,13:19:00,ewallet,8,0.33,192
3403,walm028,odessa,home and lifestyle,62,2,2021-12-26 00:00:00,20:16:00,ewallet,4,0.48,124
3404,walm045,missouri city,fashion accessories,81,1,2021-12-25 00:00:00,13:17:00,credit card,9,0.48,81
3405,walm008,corpus christi,home and lifestyle,76,2,2023-09-06 00:00:00,8:05:00,ewallet,9,0.48,152
3406,walm064,bedford,fashion accessories,44,2,2020-11-03 00:00:00,19:47:00,ewallet,4,0.33,88
3407,walm028,odessa,home and lifestyle,39,1,2020-10-11 00:00:00,9:23:00,ewallet,6,0.48,39
3408,walm088,cleburne,fashion accessories,72,3,2022-10-19 00:00:00,9:42:00,ewallet,5,0.33,216
3409,walm016,brownsville,home and lifestyle,30,1,2020-12-30 00:00:00,8:55:00,ewallet,4,0.48,30
3410,walm037,league city,fashion accessories,33,3,2020-09-12 00:00:00,10:07:00,ewallet,5,0.48,99
3411,walm019,pasadena,home and lifestyle,39,2,2020-11-09 00:00:00,13:46:00,ewallet,5,0.48,78
3412,walm026,denton,fashion accessories,44,1,2022-12-16 00:00:00,9:07:00,ewallet,4,0.48,44
3413,walm069,rockwall,home and lifestyle,79,1,2022-08-04 00:00:00,18:49:00,ewallet,9,0.33,79
3414,walm064,bedford,fashion accessories,85,2,2023-11-06 00:00:00,13:33:00,ewallet,9,0.33,170
3415,walm047,flower mound,home and lifestyle,32,2,2022-12-21 00:00:00,10:37:00,ewallet,9,0.48,64
3416,walm019,pasadena,fashion accessories,27,3,2021-11-14 00:00:00,6:54:00,ewallet,5,0.48,81
3417,walm061,cedar park,home and lifestyle,44,1,2020-12-27 00:00:00,16:45:00,ewallet,5,0.33,44
3418,walm040,edinburg,fashion accessories,16,1,2020-08-20 00:00:00,15:01:00,ewallet,7,0.48,16
3419,walm063,georgetown,home and lifestyle,77,2,2022-09-11 00:00:00,11:07:00,ewallet,7,0.33,154
3420,walm079,la porte,fashion accessories,37,3,2022-11-19 00:00:00,22:44:00,ewallet,6,0.33,111
3421,walm030,richardson,home and lifestyle,63,2,2021-11-16 00:00:00,6:53:00,ewallet,7,0.48,126
3422,walm010,laredo,fashion accessories,43,1,2022-12-19 00:00:00,12:42:00,ewallet,8,0.48,43
3423,walm024,carrollton,home and lifestyle,59,2,2020-09-16 00:00:00,12:21:00,ewallet,4,0.48,118
3424,walm077,coppell,fashion accessories,80,3,2023-10-19 00:00:00,14:30:00,ewallet,4,0.33,240
3425,walm096,eagle pass,home and lifestyle,47,2,2020-10-31 00:00:00,20:35:00,ewallet,9,0.18,94
3426,walm045,missouri city,fashion accessories,74,2,2022-08-03 00:00:00,14:54:00,credit card,4,0.48,148
3427,walm011,lubbock,home and lifestyle,47,3,2021-11-30 00:00:00,21:51:00,ewallet,5,0.48,141
3428,walm052,mansfield,fashion accessories,41,2,2020-09-17 00:00:00,14:58:00,ewallet,9,0.57,82
3429,walm061,cedar park,home and lifestyle,58,1,2022-10-18 00:00:00,8:22:00,ewallet,5,0.33,58
3430,walm093,angleton,fashion accessories,69,1,2023-09-01 00:00:00,20:57:00,ewallet,4,0.33,69
3431,walm021,mcallen,home and lifestyle,51,2,2021-09-18 00:00:00,16:17:00,ewallet,9,0.48,102
3432,walm093,angleton,fashion accessories,67,3,2021-10-02 00:00:00,6:24:00,ewallet,8,0.33,201
3433,walm070,hurst,home and lifestyle,72,3,2022-11-17 00:00:00,14:28:00,ewallet,6,0.33,216
3434,walm015,grand prairie,fashion accessories,79,1,2021-12-11 00:00:00,11:41:00,ewallet,7,0.48,79
3435,walm051,new braunfels,home and lifestyle,38,1,2023-10-01 00:00:00,16:14:00,ewallet,8,0.48,38
3436,walm081,friendswood,fashion accessories,64,2,2020-10-08 00:00:00,9:01:00,ewallet,9,0.33,128
3437,walm021,mcallen,home and lifestyle,53,2,2023-09-30 00:00:00,7:38:00,ewallet,5,0.48,106
3438,walm011,lubbock,fashion accessories,54,3,2020-11-02 00:00:00,7:32:00,ewallet,6,0.48,162
3439,walm045,missouri city,home and lifestyle,42,2,2021-11-26 00:00:00,13:22:00,credit card,6,0.48,84
3440,walm021,mcallen,fashion accessories,21,2,2023-10-27 00:00:00,11:11:00,ewallet,8,0.48,42
3441,walm042,bryan,home and lifestyle,35,1,2023-09-20 00:00:00,17:58:00,ewallet,7,0.48,35
3442,walm078,del rio,fashion accessories,46,1,2021-10-30 00:00:00,19:32:00,ewallet,9,0.33,46
3443,walm007,arlington,home and lifestyle,71,2,2021-12-13 00:00:00,11:23:00,ewallet,4,0.48,142
3444,walm061,cedar park,fashion accessories,73,1,2022-09-25 00:00:00,13:56:00,ewallet,8,0.33,73
3445,walm005,fort worth,home and lifestyle,36,3,2022-08-30 00:00:00,19:02:00,ewallet,7,0.48,108
3446,walm094,alamo,fashion accessories,69,2,2022-11-09 00:00:00,10:25:00,ewallet,8,0.33,138
3447,walm043,baytown,home and lifestyle,45,2,2022-10-17 00:00:00,8:28:00,ewallet,9,0.48,90
3448,walm057,euless,fashion accessories,67,1,2022-11-17 00:00:00,11:01:00,ewallet,6,0.33,67
3449,walm060,desoto,home and lifestyle,75,3,2023-10-18 00:00:00,8:35:00,ewallet,6,0.33,225
3450,walm040,edinburg,fashion accessories,80,2,2021-10-18 00:00:00,13:44:00,ewallet,7,0.48,160
3451,walm049,north richland hills,home and lifestyle,47,2,2020-09-28 00:00:00,8:01:00,ewallet,8,0.48,94
3452,walm100,canyon,fashion accessories,18,1,2022-08-29 00:00:00,6:05:00,ewallet,5,0.18,18
3453,walm002,dallas,home and lifestyle,82,1,2020-09-19 00:00:00,8:45:00,ewallet,8,0.36,82
3454,walm023,midland,fashion accessories,30,3,2020-12-01 00:00:00,17:56:00,ewallet,8,0.48,90
3455,walm047,flower mound,home and lifestyle,73,3,2020-10-01 00:00:00,15:45:00,ewallet,4,0.48,219
3456,walm009,plano,fashion accessories,46,2,2022-10-21 00:00:00,19:36:00,ewallet,7,0.48,92
3457,walm016,brownsville,home and lifestyle,62,3,2022-09-15 00:00:00,16:25:00,ewallet,5,0.48,186
3458,walm095,big spring,fashion accessories,26,3,2021-10-21 00:00:00,13:34:00,ewallet,6,0.33,78
3459,walm044,pharr,home and lifestyle,80,3,2021-12-27 00:00:00,9:02:00,ewallet,8,0.48,240
3460,walm085,kerrville,fashion accessories,29,1,2020-09-16 00:00:00,19:13:00,ewallet,6,0.33,29
3461,walm016,brownsville,home and lifestyle,53,2,2022-12-16 00:00:00,12:43:00,ewallet,8,0.48,106
3462,walm051,new braunfels,fashion accessories,28,3,2021-11-18 00:00:00,17:06:00,ewallet,5,0.57,84
3463,walm037,league city,home and lifestyle,82,3,2022-09-09 00:00:00,19:30:00,ewallet,4,0.48,246
3464,walm041,mission,fashion accessories,57,1,2021-08-18 00:00:00,20:12:00,ewallet,4,0.48,57
3465,walm057,euless,home and lifestyle,60,2,2023-10-28 00:00:00,16:10:00,ewallet,9,0.33,120
3466,walm071,lufkin,fashion accessories,49,3,2020-10-31 00:00:00,11:33:00,ewallet,5,0.33,147
3467,walm013,irving,home and lifestyle,58,3,2020-10-24 00:00:00,22:05:00,ewallet,8,0.48,174
3468,walm017,mckinney,fashion accessories,76,3,2022-09-15 00:00:00,20:11:00,ewallet,9,0.48,228
3469,walm021,mcallen,home and lifestyle,37,2,2021-09-20 00:00:00,18:10:00,ewallet,9,0.48,74
3470,walm071,lufkin,fashion accessories,72,2,2023-08-20 00:00:00,15:33:00,ewallet,4,0.33,144
3471,walm041,mission,home and lifestyle,24,3,2023-10-12 00:00:00,16:36:00,ewallet,6,0.48,72
3472,walm005,fort worth,fashion accessories,60,1,2022-10-19 00:00:00,12:50:00,ewallet,4,0.48,60
3473,walm030,richardson,home and lifestyle,69,1,2021-09-12 00:00:00,9:11:00,ewallet,6,0.48,69
3474,walm017,mckinney,fashion accessories,58,3,2021-10-22 00:00:00,21:39:00,ewallet,5,0.48,174
3475,walm094,alamo,home and lifestyle,75,3,2023-10-24 00:00:00,9:32:00,ewallet,6,0.33,225
3476,walm062,galveston,fashion accessories,41,1,2023-10-30 00:00:00,9:16:00,ewallet,6,0.33,41
3477,walm036,allen,home and lifestyle,84,1,2021-11-27 00:00:00,19:46:00,ewallet,8,0.48,84
3478,walm090,brownwood,fashion accessories,15,1,2021-08-08 00:00:00,9:39:00,ewallet,7,0.33,15
3479,walm096,eagle pass,home and lifestyle,55,1,2023-08-15 00:00:00,16:20:00,ewallet,7,0.18,55
3480,walm092,lake jackson,fashion accessories,17,1,2023-10-19 00:00:00,17:19:00,ewallet,9,0.33,17
3481,walm008,corpus christi,home and lifestyle,77,1,2021-09-03 00:00:00,7:09:00,ewallet,8,0.48,77
3482,walm079,la porte,fashion accessories,70,2,2023-08-13 00:00:00,12:00:00,ewallet,4,0.33,140
3483,walm027,abilene,home and lifestyle,18,3,2023-12-13 00:00:00,17:05:00,ewallet,7,0.48,54
3484,walm044,pharr,fashion accessories,79,3,2023-08-10 00:00:00,16:39:00,ewallet,7,0.48,237
3485,walm051,new braunfels,home and lifestyle,66,2,2023-08-24 00:00:00,12:48:00,ewallet,5,0.48,132
3486,walm047,flower mound,fashion accessories,33,1,2021-08-03 00:00:00,20:34:00,ewallet,8,0.48,33
3487,walm060,desoto,home and lifestyle,34,1,2021-08-14 00:00:00,12:06:00,ewallet,7,0.33,34
3488,walm014,amarillo,fashion accessories,23,1,2022-09-03 00:00:00,20:00:00,ewallet,7,0.48,23
3489,walm100,canyon,home and lifestyle,57,3,2020-10-27 00:00:00,16:52:00,ewallet,5,0.18,171
3490,walm062,galveston,fashion accessories,20,2,2023-12-27 00:00:00,16:20:00,ewallet,8,0.33,40
3491,walm012,garland,home and lifestyle,30,2,2021-08-15 00:00:00,17:12:00,ewallet,8,0.48,60
3492,walm066,grapevine,fashion accessories,85,3,2020-08-31 00:00:00,13:45:00,ewallet,4,0.33,255
3493,walm094,alamo,home and lifestyle,68,1,2020-09-15 00:00:00,15:55:00,ewallet,9,0.33,68
3494,walm051,new braunfels,fashion accessories,19,3,2020-12-04 00:00:00,13:25:00,ewallet,8,0.57,57
3495,walm047,flower mound,home and lifestyle,22,2,2022-09-10 00:00:00,15:53:00,ewallet,5,0.48,44
3496,walm021,mcallen,fashion accessories,27,2,2021-09-16 00:00:00,11:23:00,ewallet,4,0.48,54
3497,walm057,euless,home and lifestyle,51,3,2022-11-10 00:00:00,15:27:00,ewallet,9,0.33,153
3498,walm045,missouri city,fashion accessories,20,3,2020-08-10 00:00:00,17:51:00,credit card,5,0.48,60
3499,walm008,corpus christi,home and lifestyle,24,3,2023-10-22 00:00:00,14:40:00,ewallet,9,0.48,72
3500,walm060,desoto,fashion accessories,65,3,2022-10-08 00:00:00,10:52:00,ewallet,4,0.33,195
3501,walm015,grand prairie,home and lifestyle,43,2,2023-10-29 00:00:00,13:26:00,ewallet,4,0.48,86
3502,walm100,canyon,fashion accessories,52,2,2020-09-09 00:00:00,15:59:00,ewallet,5,0.18,104
3503,walm008,corpus christi,home and lifestyle,23,3,2021-11-07 00:00:00,7:02:00,ewallet,9,0.48,69
3504,walm052,mansfield,fashion accessories,64,2,2023-11-05 00:00:00,12:05:00,ewallet,8,0.57,128
3505,walm066,grapevine,home and lifestyle,62,2,2023-09-24 00:00:00,9:17:00,ewallet,8,0.33,124
3506,walm076,huntsville,fashion accessories,62,1,2022-09-18 00:00:00,8:29:00,ewallet,5,0.33,62
3507,walm012,garland,home and lifestyle,58,2,2023-08-09 00:00:00,7:33:00,ewallet,5,0.48,116
3508,walm043,baytown,fashion accessories,25,1,2023-09-28 00:00:00,17:29:00,ewallet,5,0.48,25
3509,walm069,rockwall,home and lifestyle,30,2,2020-11-19 00:00:00,15:31:00,ewallet,7,0.33,60
3510,walm066,grapevine,fashion accessories,29,2,2022-12-03 00:00:00,18:54:00,ewallet,9,0.33,58
3511,walm011,lubbock,home and lifestyle,38,2,2021-11-17 00:00:00,17:47:00,ewallet,4,0.48,76
3512,walm024,carrollton,fashion accessories,83,1,2023-09-20 00:00:00,15:41:00,ewallet,5,0.48,83
3513,walm039,longview,home and lifestyle,54,3,2021-10-26 00:00:00,18:36:00,ewallet,8,0.48,162
3514,walm016,brownsville,fashion accessories,66,2,2020-10-04 00:00:00,16:50:00,ewallet,7,0.48,132
3515,walm048,harlingen,home and lifestyle,26,3,2023-12-25 00:00:00,19:33:00,ewallet,4,0.48,78
3516,walm071,lufkin,fashion accessories,71,1,2023-11-26 00:00:00,20:49:00,ewallet,8,0.33,71
3517,walm021,mcallen,home and lifestyle,32,1,2020-08-08 00:00:00,17:44:00,ewallet,8,0.48,32
3518,walm044,pharr,fashion accessories,54,1,2022-10-20 00:00:00,20:42:00,ewallet,6,0.48,54
3519,walm026,denton,home and lifestyle,76,3,2021-11-09 00:00:00,15:21:00,ewallet,8,0.48,228
3520,walm033,pearland,fashion accessories,38,2,2023-08-07 00:00:00,19:08:00,ewallet,4,0.48,76
3521,walm022,mesquite,home and lifestyle,61,2,2020-09-19 00:00:00,15:08:00,ewallet,8,0.48,122
3522,walm018,frisco,fashion accessories,38,3,2023-09-19 00:00:00,16:33:00,ewallet,6,0.48,114
3523,walm028,odessa,home and lifestyle,76,1,2021-08-20 00:00:00,19:20:00,ewallet,7,0.48,76
3524,walm048,harlingen,fashion accessories,60,2,2023-11-15 00:00:00,20:58:00,ewallet,7,0.48,120
3525,walm069,rockwall,home and lifestyle,76,1,2022-08-28 00:00:00,18:39:00,ewallet,7,0.33,76
3526,walm024,carrollton,fashion accessories,79,1,2021-09-17 00:00:00,16:30:00,ewallet,7,0.48,79
3527,walm021,mcallen,home and lifestyle,33,1,2020-08-01 00:00:00,18:05:00,ewallet,4,0.48,33
3528,walm048,harlingen,fashion accessories,49,1,2021-12-30 00:00:00,20:12:00,ewallet,4,0.48,49
3529,walm083,farmers branch,home and lifestyle,84,3,2022-08-27 00:00:00,16:44:00,ewallet,9,0.33,252
3530,walm051,new braunfels,fashion accessories,65,1,2022-11-23 00:00:00,19:55:00,ewallet,9,0.57,65
3531,walm053,conroe,home and lifestyle,60,2,2023-09-28 00:00:00,15:34:00,ewallet,6,0.57,120
3532,walm085,kerrville,fashion accessories,40,3,2022-12-17 00:00:00,16:42:00,ewallet,4,0.33,120
3533,walm068,burleson,home and lifestyle,50,1,2020-08-21 00:00:00,19:00:00,ewallet,5,0.33,50
3534,walm080,nacogdoches,fashion accessories,65,3,2020-12-14 00:00:00,20:25:00,ewallet,4,0.33,195
3535,walm063,georgetown,home and lifestyle,81,2,2023-08-28 00:00:00,15:33:00,ewallet,4,0.33,162
3536,walm027,abilene,fashion accessories,67,3,2022-11-14 00:00:00,18:10:00,ewallet,5,0.48,201
3537,walm070,hurst,home and lifestyle,30,3,2021-09-17 00:00:00,16:39:00,ewallet,8,0.33,90
3538,walm043,baytown,fashion accessories,69,3,2020-08-26 00:00:00,15:43:00,ewallet,5,0.48,207
3539,walm062,galveston,home and lifestyle,59,3,2021-10-09 00:00:00,15:17:00,ewallet,5,0.33,177
3540,walm001,houston,fashion accessories,37,1,2022-08-10 00:00:00,15:33:00,ewallet,5,0.36,37
3541,walm008,corpus christi,home and lifestyle,77,2,2020-11-17 00:00:00,19:25:00,ewallet,9,0.48,154
3542,walm014,amarillo,fashion accessories,27,1,2021-08-22 00:00:00,15:18:00,ewallet,8,0.48,27
3543,walm018,frisco,home and lifestyle,28,3,2021-11-25 00:00:00,17:32:00,ewallet,9,0.48,84
3544,walm009,plano,fashion accessories,60,1,2021-11-15 00:00:00,16:46:00,ewallet,6,0.48,60
3545,walm037,league city,home and lifestyle,51,1,2021-11-11 00:00:00,18:40:00,ewallet,9,0.48,51
3546,walm026,denton,fashion accessories,32,2,2022-08-18 00:00:00,16:40:00,ewallet,7,0.48,64
3547,walm005,fort worth,home and lifestyle,70,2,2023-09-24 00:00:00,20:11:00,ewallet,9,0.48,140
3548,walm049,north richland hills,fashion accessories,25,2,2022-10-03 00:00:00,20:48:00,ewallet,4,0.48,50
3549,walm012,garland,home and lifestyle,34,1,2021-08-06 00:00:00,16:27:00,ewallet,6,0.48,34
3550,walm042,bryan,fashion accessories,17,1,2021-08-10 00:00:00,15:18:00,ewallet,4,0.48,17
3551,walm022,mesquite,home and lifestyle,68,1,2020-11-21 00:00:00,17:06:00,ewallet,7,0.48,68
3552,walm088,cleburne,fashion accessories,73,3,2022-09-17 00:00:00,15:01:00,ewallet,5,0.33,219
3553,walm004,austin,home and lifestyle,58,2,2021-08-07 00:00:00,16:55:00,ewallet,9,0.48,116
3554,walm044,pharr,fashion accessories,46,2,2022-11-27 00:00:00,17:13:00,ewallet,5,0.48,92
3555,walm045,missouri city,home and lifestyle,58,3,2021-09-07 00:00:00,15:22:00,credit card,8,0.48,174
3556,walm030,richardson,fashion accessories,44,1,2023-11-01 00:00:00,16:57:00,ewallet,9,0.48,44
3557,walm028,odessa,home and lifestyle,33,1,2021-12-25 00:00:00,15:48:00,ewallet,5,0.48,33
3558,walm060,desoto,fashion accessories,47,1,2023-12-15 00:00:00,15:07:00,ewallet,7,0.33,47
